Stock Quotes for RL,,,,,,
Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,17.3125,17.875,17.3125,17.4375,15.197637,217000
2000-01-04,17.1875,17.25,16.625,16.75,14.598448,92700
2000-01-05,16.6875,17.125,16.5,17.0625,14.870804,237600
2000-01-06,17.0625,17.125,17,17.0625,14.870804,238100
2000-01-07,17.0625,17.5,16.8125,17.5,15.252109,368400
2000-01-10,18.3125,18.4375,17.625,18.25,15.905776,241100
2000-01-11,18.125,18.1875,17.4375,17.625,15.361056,196500
2000-01-12,17,17.5,16.625,16.75,14.598448,135600
2000-01-13,16,16.4375,15.3125,16.4375,14.326085,909000
2000-01-14,16.625,16.8125,16.25,16.3125,14.217142,266300
2000-01-18,16.125,16.125,15.875,16,13.944783,137200
2000-01-19,15.75,16.25,15.75,16.25,14.162675,165200
2000-01-20,16.375,16.4375,15.75,15.75,13.726897,301600
2000-01-21,15.875,15.875,15.5,15.5,13.509012,285000
2000-01-24,15.625,15.75,14.9375,15.0625,13.127709,268600
2000-01-25,14.9375,15.125,14.5625,14.75,12.85535,80200
2000-01-26,14.8125,15.5,14.75,15.125,13.182178,211200
2000-01-27,15.25,15.6875,15.125,15.5,13.509012,170200
2000-01-28,15.875,16.125,15.375,15.375,13.400067,283000
2000-01-31,15.25,15.5,14.75,14.875,12.964293,131800
2000-02-01,14.8125,15.1875,14.25,14.625,12.746406,237500
2000-02-02,15.125,15.125,14.4375,14.5625,12.691935,389800
2000-02-03,14.625,14.75,14.3125,14.375,12.528518,377500
2000-02-04,14.4375,14.75,14.125,14.125,12.310632,298300
2000-02-07,14.875,16.4375,14.75,16.25,14.162675,723000
2000-02-08,16.75,17.4375,16.375,16.4375,14.326085,612000
2000-02-09,16.4375,16.4375,15.375,16,13.944783,255300
2000-02-10,16,16,15,15.0625,13.127709,263400
2000-02-11,15.0625,15.375,14.4375,15.125,13.182178,398800
2000-02-14,15.5,15.75,15.4375,15.5,13.509012,240100
2000-02-15,15.625,15.6875,15.5,15.5625,13.563483,285500
2000-02-16,15.5625,15.625,15.4375,15.5625,13.563483,178300
2000-02-17,15.5,15.5,15,15.1875,13.23665,206000
2000-02-18,15.0625,15.375,15,15,13.073234,133600
2000-02-22,15,15.0625,14.5,14.9375,13.018766,118800
2000-02-23,14.9375,14.9375,14.5,14.875,12.964293,101000
2000-02-24,14.8125,15,14.625,14.6875,12.800875,74000
2000-02-25,15,15.0625,14.8125,14.875,12.964293,149400
2000-02-28,14.75,15.6875,14.75,15.6875,13.672424,173200
2000-02-29,15.625,16.75,15.625,16.75,14.598448,336500
2000-03-01,16.5625,17.0625,16.4375,17,14.816336,249600
2000-03-02,17.5,17.5,17,17.25,15.034221,308200
2000-03-03,16.875,16.9375,16.3125,16.4375,14.326085,211500
2000-03-06,16.375,16.4375,15.8125,15.9375,13.890309,156700
2000-03-07,16.125,16.625,15.8125,15.875,13.835846,297500
2000-03-08,15.6875,15.75,15.5,15.5625,13.563483,114800
2000-03-09,15.5625,15.8125,15.25,15.8125,13.781369,223500
2000-03-10,15.625,15.9375,15.5625,15.625,13.617952,118500
2000-03-13,15.5625,15.875,15.4375,15.5625,13.563483,120100
2000-03-14,15.5,16.25,15.5,15.9375,13.890309,103700
2000-03-15,15.6875,16.625,15.6875,16.625,14.489503,232600
2000-03-16,16.6875,17.5,16.5,17.3125,15.088695,241000
2000-03-17,17.5,18.625,17.375,18.125,15.79683,428500
2000-03-20,18.0625,18.4375,17.75,17.75,15.469991,352100
2000-03-21,17.8125,17.9375,17.5625,17.8125,15.524464,128000
